File Name,Transcript,Label,tokenized_Transcript,clean_text
trial_truth_047.txt,"asked him instinctively \so you are not going to drive anyway,  right?\"", and I said,  \""you are going to stay here, and he is going to pick you up\"",  he said, \""yes\"".  I have a personal connection with that because my grandfather was killed by a drunk driver,  so whenever comes anyone that is intoxicated that could have the possibility of driving, I was just like,  \""you not going to go anywhere\"" and so I had a moment of making sure that  he was going to stay in the vicinity, so I asked him, he said, \""yes\"". """,truthful,"asked him instinctively \so you are not going to drive anyway right?\ and i said \""you are going to stay here and he is going to pick you up\ he said \""yes\ i have a personal connection with that because my grandfather was killed by a drunk driver so whenever comes anyone that is intoxicated that could have the possibility of driving i was just like \""you not going to go anywhere\ and so i had a moment of making sure that he was going to stay in the vicinity so i asked him he said \""yes\","ask instinctively \so go drive right?\ say \""you go stay go pick up\ say \""yes\ personal connection grandfather kill drunk driver come intoxicated possibility drive like \""you go anywhere\ moment make sure go stay vicinity ask say \""yes\"
trial_truth_046.txt,"They were...they were at the taller (?) table there,in the walk way. Um,we were staring all over the place,looking around,taking pictures. Inside,outside,capture as much as possible and they, uh, they kind of stopped me, uh, and started talking to me, and uh, um, the two girls and the two guys that had been drinking were trying to uh,to say something to me. None of it made sense, um they were telling me how they were amazed with how many pictures that were taken,and stuff but uh, most of what they said was not really understandable. ",truthful,they were they were at the taller table there in the walk way um we were staring all over the place looking around taking pictures inside outside capture as much as possible and they uh they kind of stopped me uh and started talking to me and uh um the two girls and the two guys that had been drinking were trying to uh to say something to me none of it made sense um they were telling me how they were amazed with how many pictures that were taken and stuff but uh most of what they said was not really understandable,tall table walk way um stare place look take picture inside outside capture possible uh kind stop uh start talk uh um girl guy drink try uh sense um tell amazed picture take stuff uh say understandable
trial_truth_048.txt,"Um, tanbark, I started to notice some debris on the road way. I noticed some uhhh... tire marks.  Wasn't exactly exactly sure what it was. Some debris.  ahhh I started following it down and noticed some damaged to the roadway ahh then when I looked up I saw a white car i was up against the tree",truthful,um tanbark i started to notice some debris on the road way i noticed some uhhh tire marks was n't exactly exactly sure what it was some debris ahhh i started following it down and noticed some damaged to the roadway ahh then when i looked up i saw a white car i was up against the tree,um tanbark start notice debris road way notice uhhh tire mark exactly exactly sure debris ahhh start follow notice damage roadway ahh look see white car tree
trial_truth_051.txt,Woke up to a lot of pain and lot of pressure and sound of somebody moaning. And quickly realized it was Bo. And then I just shut my eyes and laid there. And that was I don't even think a decision that I consciously made. And I waited until he was done. And...he got up and he literally picked up a blanket and threw it on me.,truthful,woke up to a lot of pain and lot of pressure and sound of somebody moaning and quickly realized it was bo and then i just shut my eyes and laid there and that was i do n't even think a decision that i consciously made and i waited until he was done and he got up and he literally picked up a blanket and threw it on me,wake lot pain lot pressure sound somebody moan quickly realize bo shut eye lay think decision consciously wait get literally pick blanket throw
trial_truth_056.txt,"Mmm initially ... I've never been on Twitter, I don't even know what it looks like. I just have heard about it through other people, reading about it in magazines ... Um... In 2009 somebody started a false Twitter account in my name and began tweeting, pretending they were me. So, I had that shut down. Um and then it ... it just became sort of ... an idea that I thought of in February and we decided to go for it.",truthful,mmm initially i 've never been on twitter i do n't even know what it looks like i just have heard about it through other people reading about it in magazines um in 2009 somebody started a false twitter account in my name and began tweeting pretending they were me so i had that shut down um and then it it just became sort of an idea that i thought of in february and we decided to go for it,mmm initially ve twitter know look like hear people read magazine um 2009 somebody start false twitter account begin tweeting pretend shut um sort idea think february decide
trial_truth_055.txt,"Nothing that is what you typically see in a case like this, such as um a childhood where there was drugs, alcoholism, molestation, things like that. None of those things occurred in my family. Um, so, I don't know, I guess that we would sort of joke that my mom didn't beat me hard enough. So I don't really have a mitigation.",truthful,nothing that is what you typically see in a case like this such as um a childhood where there was drugs alcoholism molestation things like that none of those things occurred in my family um so i do n't know i guess that we would sort of joke that my mom did n't beat me hard enough so i do n't really have a mitigation,typically case like um childhood drug alcoholism molestation thing like thing occur family um know guess sort joke mom beat hard mitigation
trial_truth_059.txt,"We were married for two years, and um, we divorced when she was about 10 months old. And basically, we were just too young and didn't know what marriage was supposed to be about. And so, you know, just, I knew that I wanted to go to school. He was very jealous. Um, he really didn't want me to work or go to school, or even go to the grocery store.",truthful,we were married for two years and um we divorced when she was about 10 months old and basically we were just too young and did n't know what marriage was supposed to be about and so you know just i knew that i wanted to go to school he was very jealous um he really did n't want me to work or go to school or even go to the grocery store,married year um divorce 10 month old basically young know marriage suppose know know want school jealous um want work school grocery store
trial_truth_060.txt,"Yes um, Reginald and I would have like long talks and through one of our long talks, it was um late at night and it was just us two. But I guess we put ourselves in a vulnerable position and um we, we ... we slept together.",truthful,yes um reginald and i would have like long talks and through one of our long talks it was um late at night and it was just us two but i guess we put ourselves in a vulnerable position and um we we we slept together,yes um reginald like long talk long talk um late night guess vulnerable position um sleep
trial_truth_057.txt,"I was born in Durango, Colorado. My mother was a single mother. I have two older sisters, Karen Berry and Dory Gardner. I have one older brother. I was um quite a bit younger than all of them so I primarily grew up by myself. Um I lived back and forth in Texas and New Mexico until I was about 6 years old. At that point my mother married my step father. Um I lived, we lived in New Mexico until I was approximately in fifth grade.",truthful,i was born in durango colorado my mother was a single mother i have two older sisters karen berry and dory gardner i have one older brother i was um quite a bit younger than all of them so i primarily grew up by myself um i lived back and forth in texas and new mexico until i was about 6 years old at that point my mother married my step father um i lived we lived in new mexico until i was approximately in fifth grade,bear durango colorado mother single mother old sister karen berry dory gardner old brother um bit young primarily grow um live forth texas new mexico 6 year old point mother marry step father um live live new mexico approximately fifth grade
trial_truth_058.txt,"Um whenever I was little, um my oldest nephew is um two years younger than I am so he and I were always very close. And so whenever I was really little i spent a lot of time with her and then whenever, um I was a freshman in high school I went and lived with her.",truthful,um whenever i was little um my oldest nephew is um two years younger than i am so he and i were always very close and so whenever i was really little i spent a lot of time with her and then whenever um i was a freshman in high school i went and lived with her,um little um old nephew um year young close little spend lot time um freshman high school go live
trial_lie_004.txt,"He had told me that he had had a dream that, ammm ...he was in a forest and that he had killed Laura, and that if I didn't help him get rid of her, that he … that I was gonna be next.",deceptive,he had told me that he had had a dream that ammm he was in a forest and that he had killed laura and that if i did n't help him get rid of her that he that i was gon na be next,tell dream ammm forest kill laura help rid go to
trial_lie_007.txt,"We had some drinks at the bar, maybe one ... two. Ammm … I got onto the dance floor myself as I explained, ammm … I have been a trained dancer for some time, going to be able to dance freely is like a ... release, I'm very much in my own space when I do that and so I got up, and I was dancing alone on the dance floor. He came to join the dance floor, ahhh … did not join me necessarily on the dance floor initially, and he was also ... dancing, and then ammm ... there was a time where he reached out his hand and ... as … the defense has said twirled me around and ammm ... that's it.",deceptive,we had some drinks at the bar maybe one two ammm i got onto the dance floor myself as i explained ammm i have been a trained dancer for some time going to be able to dance freely is like a release i 'm very much in my own space when i do that and so i got up and i was dancing alone on the dance floor he came to join the dance floor ahhh did not join me necessarily on the dance floor initially and he was also dancing and then ammm there was a time where he reached out his hand and as the defense has said twirled me around and ammm that 's it,drink bar maybe ammm get dance floor explain ammm train dancer time go able dance freely like release m space get dance dance floor come join dance floor ahhh join necessarily dance floor initially dance ammm time reach hand defense say twirl ammm
trial_lie_001.txt,No sir I did not. I absolutely did not. No sir I was not. No sir.,deceptive,no sir i did not i absolutely did not no sir i was not no sir,sir absolutely sir sir
trial_lie_003.txt,"No sir I was not, not at all.",deceptive,no sir i was not not at all,sir
trial_lie_002.txt,"... and she approached me, and at that time that she had tripped over the rug and kind of bumped into me I was heading to the nursery, which is ammm ... I know you guys have all seen the layout, there's ahhh ... was a loveseat right there and a rocking chair right next to each other, and there's a little wall, and whenever she tripped over the rug she bumped into me and Grant approached her and grabbed her and kind of pulled her ... was pulling her back and just telling her to chill out, and she started fighting him, and whenever she did, that little wall right by the loveseat, she kicked it and whenever she did, they both went over the chair and landed on the floor, and I just went so ... I ran to the bedroom with Lily I didn't even stick around to see what happened, and when I got to the bedroom Little Grant was trying to come ... he was coming out of the door, and he asked me what that noise was and I told him that the chair fell and ... to come back into the bedroom, and ammm ... he asked where his daddy was and I told him he was picking up the chair.",deceptive,and she approached me and at that time that she had tripped over the rug and kind of bumped into me i was heading to the nursery which is ammm i know you guys have all seen the layout there 's ahhh was a loveseat right there and a rocking chair right next to each other and there 's a little wall and whenever she tripped over the rug she bumped into me and grant approached her and grabbed her and kind of pulled her was pulling her back and just telling her to chill out and she started fighting him and whenever she did that little wall right by the loveseat she kicked it and whenever she did they both went over the chair and landed on the floor and i just went so i ran to the bedroom with lily i did n't even stick around to see what happened and when i got to the bedroom little grant was trying to come he was coming out of the door and he asked me what that noise was and i told him that the chair fell and to come back into the bedroom and ammm he asked where his daddy was and i told him he was picking up the chair,approach time trip rug kind bump head nursery ammm know guy see layout ahhh loveseat right rock chair right little wall trip rug bump grant approach grab kind pull pull tell chill start fight little wall right loveseat kick go chair land floor go run bedroom lily stick happen get bedroom little grant try come come door ask noise tell chair fall come bedroom ammm ask daddy tell pick chair
trial_lie_006.txt,"No, I didn't. The last time I saw her was whenever they fell, whenever I came out she was already in the bathroom. I never saw her ever. Whenever we got to the boat it was all covered up, honestly I didn't even know there was a middle seat until we saw the boat the other day.",deceptive,no i did n't the last time i saw her was whenever they fell whenever i came out she was already in the bathroom i never saw her ever whenever we got to the boat it was all covered up honestly i did n't even know there was a middle seat until we saw the boat the other day,time see fall come bathroom see get boat cover honestly know middle seat see boat day
trial_lie_005.txt,"And he told me that, ammm … he was trying to figure some stuff out, and ammm … I asked him Like what? and he will … I mean I will never forget it, he was smoking a cigarette, and he was like really calm, and he looked at me and he said What would you say if I said … if I told you Laura was dead? And I was like, you know, I was like What? And … basically he told me that, ammm … the night that Laura had come over to the house, that she had died, and that whenever I left that he just panicked and freaked out, and I got … I started freaking out, and I was asking him why he didn't call the cops [stutters] … call for help like he told me he was going to, and he told me that, ammm … he got scared that he was a black man with a dead white woman and nobody was gonna believe him that it was an accident",deceptive,and he told me that ammm he was trying to figure some stuff out and ammm i asked him like what and he will i mean i will never forget it he was smoking a cigarette and he was like really calm and he looked at me and he said what would you say if i said if i told you laura was dead and i was like you know i was like what and basically he told me that ammm the night that laura had come over to the house that she had died and that whenever i left that he just panicked and freaked out and i got i started freaking out and i was asking him why he did n't call the cops stutters call for help like he told me he was going to and he told me that ammm he got scared that he was a black man with a dead white woman and nobody was gon na believe him that it was an accident,tell ammm try figure stuff ammm ask like mean forget smoke cigarette like calm look say say tell laura dead like know like basically tell ammm night laura come house die leave panic freak get start freak ask cop stutter help like tell go tell ammm get scared black man dead white woman go to believe accident
trial_lie_014.txt,"I think when he was choking me, my hands were free because he was over my torso, my arms were free, so I may have, tried to push him off, or , I didn’t want to injure him, I just wanted him to get off of me, but that was very quick and it didn’t last long.",deceptive,i think when he was choking me my hands were free because he was over my torso my arms were free so i may have tried to push him off or i did n’t want to injure him i just wanted him to get off of me but that was very quick and it did n’t last long,think choke hand free torso arm free try push want injure want quick long
trial_lie_011.txt,"Uh, I had just been on a cruise with my husband. We hadn't been on a vacation for years, alone, without the children. (pause, clears throat) I had a project I needed to complete, and Hemy insisted it had to be completed that ... day, and so the only way in which to -- and it required his input, and the only way in which to finish it was to work on it that night",deceptive,uh i had just been on a cruise with my husband we had n't been on a vacation for years alone without the children pause clears throat i had a project i needed to complete and hemy insisted it had to be completed that day and so the only way in which to and it required his input and the only way in which to finish it was to work on it that night,uh cruise husband vacation year child pause clear throat project need complete hemy insist complete day way require input way finish work night
trial_lie_010.txt,"I have no idea. Uh, I was at work so I was presumably doing work things.  I'm s-sure it was -- nope. I'm sure it was work related. There's ... it does seem coincidental but I'm sure that there was something else going on that I had to call him about. I talk to him frequently about work matters. There's ....",deceptive,i have no idea uh i was at work so i was presumably doing work things i 'm s sure it was nope i 'm sure it was work related there 's it does seem coincidental but i 'm sure that there was something else going on that i had to call him about i talk to him frequently about work matters there 's,idea uh work presumably work thing m s sure nope m sure work relate coincidental m sure go talk frequently work matter
trial_lie_012.txt,"I don't know, maybe ten ... nine thirty, ten, something along those lines. Might even have been slightly later.",deceptive,i do n't know maybe ten nine thirty ten something along those lines might even have been slightly later,know maybe thirty line slightly later
trial_lie_009.txt,"Ahhh ... When we got to the hotel, I remember, ammm …  sitting, er … sitting briefly on the balcony of my room, but then that was that there was no other additional time if that's what you're asking. Besides what I … just explained, no.",deceptive,ahhh when we got to the hotel i remember ammm sitting er sitting briefly on the balcony of my room but then that was that there was no other additional time if that 's what you 're asking besides what i just explained no,ahhh get hotel remember ammm sit er sit briefly balcony room additional time ask explain
trial_lie_008.txt,"Ahhh ... I didn't go to the dance club as a drinking activity, and nor did I know at the time that it was a dance club until we got in there.",deceptive,ahhh i did n't go to the dance club as a drinking activity and nor did i know at the time that it was a dance club until we got in there,ahhh dance club drinking activity know time dance club get
trial_lie_017.txt,"Again, it took, it took a long time, it took a long time for me to get to this point, I never  wanted to admit to this and I'd written out all of my suicide letters, I sent my note, I sent them  all in an envelope to my grandmother, do not open until Nov 10th 2008, I was hoping to be  dead by then, giving myself a little time, to get my affairs in order, that date rolled by and then  more time rolled by and I was still here, so with the evolution of just time and the years that  went by, it was a gradual process, I began to feel not right about keeping it in instead.",deceptive,again it took it took a long time it took a long time for me to get to this point i never wanted to admit to this and i 'd written out all of my suicide letters i sent my note i sent them all in an envelope to my grandmother do not open until nov 10th 2008 i was hoping to be dead by then giving myself a little time to get my affairs in order that date rolled by and then more time rolled by and i was still here so with the evolution of just time and the years that went by it was a gradual process i began to feel not right about keeping it in instead,take take long time take long time point want admit write suicide letter send note send envelope grandmother open nov 10th 2008 hope dead give little time affair order date roll time roll evolution time year go gradual process begin feel right keep instead
trial_lie_015.txt,"Right after the shot occurred, um , we had fallen over in the bathroom again toward the  sink, the sink and garbage can area, kind of in the corner, and so he didn't chase me in that  moment, but that's where we struggled on the floor. And again as soon as I broke away, he  said \F'ing kill you Bitch\"" I don't remember a lot after that, so whether he chased me or not, I  couldn't say""",deceptive,right after the shot occurred um we had fallen over in the bathroom again toward the sink the sink and garbage can area kind of in the corner and so he did n't chase me in that moment but that 's where we struggled on the floor and again as soon as i broke away he said \f'ing kill you bitch\ i do n't remember a lot after that so whether he chased me or not i could n't say,right shot occur um fall bathroom sink sink garbage area kind corner chase moment struggle floor soon break away say \f'e kill bitch\ remember lot chase
trial_lie_013.txt,"Ah, I don't remember but evidently I, I -- I tried to call Hemy, probably to tell him that I had left the office, and that I w -- that something had happened. Which seemed -- was a very normal thing for me to have done. Was to tell my boss that I had left the office and something had happened to my husband.",deceptive,ah i do n't remember but evidently i i i tried to call hemy probably to tell him that i had left the office and that i w that something had happened which seemed was a very normal thing for me to have done was to tell my boss that i had left the office and something had happened to my husband,ah remember evidently try hemy probably tell leave office w happen normal thing tell boss leave office happen husband
trial_lie_016.txt,"Well, what I do recall is when I filled the gas cans rather then have just a loose gas hose  somewhere I didn't have anywhere to put it, um so, I hung it up and when I  hung it up that ends the transaction, so that's probably why, I could have, you know mean, if I could of put them back in the trunk or whatever, then started the car or vise versa , um at one point, I didn't want to  ground, so I hung it up, and that ended the transaction, so that’s probably why there is more than one and maybe I was topping of the gas tank for another. ",deceptive,well what i do recall is when i filled the gas cans rather then have just a loose gas hose somewhere i did n't have anywhere to put it um so i hung it up and when i hung it up that ends the transaction so that 's probably why i could have you know mean if i could of put them back in the trunk or whatever then started the car or vise versa um at one point i did n't want to ground so i hung it up and that ended the transaction so that ’s probably why there is more than one and maybe i was topping of the gas tank for another,recall fill gas can loose gas hose um hang hang end transaction probably know mean trunk start car vise versa um point want ground hang end transaction probably maybe top gas tank
trial_lie_027.txt,"The lunging and the gun going off were sort of contemporanios, I don’t remember how close they were or if it happened at exactly the same moment or one right after the other, it all happened very fast, and it all seemed to happen all at once, and I would say as far as distance, maybe as far as Mr. Babbikey (sp?) is, (court reporter?) but I couldn’t say for sure with absolute certainty.",deceptive,the lunging and the gun going off were sort of contemporanios i do n’t remember how close they were or if it happened at exactly the same moment or one right after the other it all happened very fast and it all seemed to happen all at once and i would say as far as distance maybe as far as mr. babbikey sp is court reporter but i could n’t say for sure with absolute certainty,lunging gun go sort contemporanio remember close happen exactly moment right happen fast happen far distance maybe far mr babbikey sp court reporter sure absolute certainty
trial_lie_023.txt,"Lying is isn't something typically I just do. I'm not going to say I've never told a lie in my life before this ... incident, but, the lies I have told in this case are can be tied directly back to either protecting Travis' reputation or my involvement in his death, in any way. Because I was very ashamed of the death, and also I wanted to edify Travis in a good way, I didn't want to de- edify him or say hateful things about him, especially now that he had passed away and also I didn't want that to be construed as ... motive, for example if he was violent with me.",deceptive,lying is is n't something typically i just do i 'm not going to say i 've never told a lie in my life before this incident but the lies i have told in this case are can be tied directly back to either protecting travis reputation or my involvement in his death in any way because i was very ashamed of the death and also i wanted to edify travis in a good way i did n't want to de- edify him or say hateful things about him especially now that he had passed away and also i did n't want that to be construed as motive for example if he was violent with me,lie typically m go ve tell lie life incident lie tell case tie directly protect travis reputation involvement death way ashamed death want edify travis good way want de- edify hateful thing especially pass away want construe motive example violent
trial_lie_018.txt,"My attempt to talk to them was to present a better image of our relationship, and to downplay the negative aspects of it, like \it's not really a big deal\"" \""oh, it wasn’t that bad\"" that kinda thing, like \""oh, yeah, I knew that he did that, but that wasn't a big deal\"" um, even our arguments, oh, sure it was rocky, there was turmoil, but we were friends, so my attempt was more to present a good image of Travis, and a good image of myself and that our relationship had it's ups and downs, but we were still um, on good terms.""",deceptive,"my attempt to talk to them was to present a better image of our relationship and to downplay the negative aspects of it like \it 's not really a big deal\ \""oh it was n’t that bad\ that kinda thing like \""oh yeah i knew that he did that but that was n't a big deal\ um even our arguments oh sure it was rocky there was turmoil but we were friends so my attempt was more to present a good image of travis and a good image of myself and that our relationship had it 's ups and downs but we were still um on good terms","attempt talk present well image relationship downplay negative aspect like \it big deal\ \""oh bad\ kinda thing like \""oh yeah know big deal\ um argument oh sure rocky turmoil friend attempt present good image travis good image relationship up down um good term"
trial_lie_021.txt,"I do recall him screaming and yelling at me, um , so I don't know if that constitutes as talking, but he was saying words, the other things, I don't recall as far as being on all words, I don't.",deceptive,i do recall him screaming and yelling at me um so i do n't know if that constitutes as talking but he was saying words the other things i do n't recall as far as being on all words i do n't,recall scream yell um know constitute talk say word thing recall far word
trial_lie_022.txt,"Well, I think that I have a good memory June 4th is an anomaly for me.  It's like I said yesterday, it's in a class of it's own. And I can't explain why, what kind of state of mind I was in, um it was, most of the day was an entire blank, and little pieces have come back, but not very many, So I can't explain that day alone but if you were, to put that day over here and over here all the other days of   memory issues that are any different from any average person.",deceptive,well i think that i have a good memory june 4th is an anomaly for me it 's like i said yesterday it 's in a class of it 's own and i ca n't explain why what kind of state of mind i was in um it was most of the day was an entire blank and little pieces have come back but not very many so i ca n't explain that day alone but if you were to put that day over here and over here all the other days of memory issues that are any different from any average person,think good memory june 4th anomaly like say yesterday class explain kind state mind um day entire blank little piece come explain day day day memory issue different average person
trial_lie_028.txt,"Well, it happened very fast, I didn’t have time to think everything just happened um, it seemed in a split second. So ... I really don’t ... I just didn’t have time to think to go this way or that way or to do this or that, it just happened without really thinking about the best move to make.",deceptive,well it happened very fast i did n’t have time to think everything just happened um it seemed in a split second so i really do n’t i just did n’t have time to think to go this way or that way or to do this or that it just happened without really thinking about the best move to make,happen fast time think happen um split second time think way way happen think good
trial_lie_025.txt,"as far as details, every detail, I just sometimes I have a general sense of what’s going on, and sometimes I don’t but as far as the fog goes, it’s more of again, words that are being spoken, or screamed or yelled, and that what processing that sort of thing, physical things I can remember because I feel them physically, I can remember what I feel internally and emotionally as well, but it’s more the words that are being spoken and their meanings, but I do remember how I feel, if that makes sense.",deceptive,as far as details every detail i just sometimes i have a general sense of what ’s going on and sometimes i do n’t but as far as the fog goes it ’s more of again words that are being spoken or screamed or yelled and that what processing that sort of thing physical things i can remember because i feel them physically i can remember what i feel internally and emotionally as well but it ’s more the words that are being spoken and their meanings but i do remember how i feel if that makes sense,far detail detail general sense go far fog go word speak scream yell process sort thing physical thing remember feel physically remember feel internally emotionally word speak meaning remember feel make sense
trial_lie_024.txt,"So I was experiencing disorientation, I wasn’t thinking gosh, Travis’ just choked me out, I was ...  actually a thought just sort of wandered through my mind  Wheres Nepolian, in my head  so that was my thought and it didn’t really have any relation to the event, that was just a thought. I was kinda getting my bearings, um, so there is, it’s not completely clear, I just remember he had his hands around my neck, and he was banging my head on the carpet. I tried to push him off, and then it was, and then I blacked out. Really shortly after that.",deceptive,so i was experiencing disorientation i was n’t thinking gosh travis just choked me out i was actually a thought just sort of wandered through my mind where s nepolian in my head so that was my thought and it did n’t really have any relation to the event that was just a thought i was kinda getting my bearings um so there is it ’s not completely clear i just remember he had his hands around my neck and he was banging my head on the carpet i tried to push him off and then it was and then i blacked out really shortly after that,experience disorientation think gosh travis choke actually thought sort wander mind s nepolian head thought relation event thought kinda get bearing um completely clear remember hand neck bang head carpet try push black shortly
trial_lie_019.txt,"Well, again I can't, it happened so fast I did initially think Run, so I went down the hallway and then right as I got to the hallway, with the doors being shut, it just seemed like more of an obstacle it would give him more time to catch up, to open the door this way and run around it and out, when this door was an equal distance and open. I could run that way and into it. So my thought initially was to run out this door, and then around and out, but I was doing something just to create more distance, because last time I had run that same route and I was not successful in running out of the room.",deceptive,well again i ca n't it happened so fast i did initially think run so i went down the hallway and then right as i got to the hallway with the doors being shut it just seemed like more of an obstacle it would give him more time to catch up to open the door this way and run around it and out when this door was an equal distance and open i could run that way and into it so my thought initially was to run out this door and then around and out but i was doing something just to create more distance because last time i had run that same route and i was not successful in running out of the room,happen fast initially think run go hallway right get hallway door shut like obstacle time catch open door way run door equal distance open run way thought initially run door create distance time run route successful run room
trial_lie_020.txt,"When I sort a came out of the fog, I realized \oh, crap\"" something bad had happened and I was scared to call any authority at that point.""",deceptive,when i sort a came out of the fog i realized \oh crap\ something bad had happened and i was scared to call any authority at that point,sort come fog realize \oh crap\ bad happen scared authority point
trial_lie_026.txt,"I was, I believed that it’s not okay in any circumstance to take someones life even if you are defending your own life that’s how I believed it So I never really stopped to consider how society would view it. If someone is defending themselves, I just felt like I had done something wrong and I was afraid of what the consequences would be.",deceptive,i was i believed that it ’s not okay in any circumstance to take someones life even if you are defending your own life that ’s how i believed it so i never really stopped to consider how society would view it if someone is defending themselves i just felt like i had done something wrong and i was afraid of what the consequences would be,believe okay circumstance someone life defend life believe stop consider society view defend feel like wrong afraid consequence
trial_lie_029.txt,"it goes back to the choking incident and the fact that, when his body slammed me he was standing over me again I thought he was trying to get on top of me and even when we fell, I felt he was still trying to get on top of me by grabbing at me",deceptive,it goes back to the choking incident and the fact that when his body slammed me he was standing over me again i thought he was trying to get on top of me and even when we fell i felt he was still trying to get on top of me by grabbing at me,go choking incident fact body slam stand think try fall feel try grab
trial_lie_033.txt,"I knew it. Get them kids back there, don’t wanna look at you. I got a gun up here. Get them kids back there. They’ll flail a little bit but get them back there. Where the police, come in and shot the boy where they were gone say they were? … Well I could’ve, look at all those rounds I had. If I wanted to kill someone, I could have. I weren’t trying to kill nobody. They wasn’t no hostages, young folk scared. You see the man, he made them testify. Them folk going to jail don’t come here and say nothing on me. Oh I ain’t just mad at them because I can understand you. They scared. And it shouldn’t have to be like that. But people like that make them like that. You see he make [?] he [?]. You gone make me testify. Made him do it.",deceptive,i knew it get them kids back there do n’t wanna look at you i got a gun up here get them kids back there they ’ll flail a little bit but get them back there where the police come in and shot the boy where they were gone say they were well i could ’ve look at all those rounds i had if i wanted to kill someone i could have i were n’t trying to kill nobody they was n’t no hostages young folk scared you see the man he made them testify them folk going to jail do n’t come here and say nothing on me oh i ai n’t just mad at them because i can understand you they scared and it should n’t have to be like that but people like that make them like that you see he make he you gone make me testify made him do it,know kid wanna look get gun kid flail little bit police come shoot boy go ve look round want kill try kill hostage young folk scare man testify folk go jail come oh ai mad understand scare like people like like go testify
trial_lie_034.txt,"He pushed me and I was up in his face. Definitely in his face. Pushed me, I don't know if he did it on purpose but he scratched my neck. And then he scratched my neck. I had a err...a rag t-shirt on anyway because I'd been taking care of my house. And he tore my shirt.",deceptive,he pushed me and i was up in his face definitely in his face pushed me i do n't know if he did it on purpose but he scratched my neck and then he scratched my neck i had a err a rag t shirt on anyway because i 'd been taking care of my house and he tore my shirt,push face definitely face push know purpose scratch neck scratch neck err rag t shirt take care house tear shirt
trial_lie_036.txt,"... brother, sister and his children...I know that he was a fun loving Uncle and I'm ... can't continue to experience things in his life ... for a kid ... there is certainly no way to explain ... make sense of the situation and I'm truly sorry for that.",deceptive,brother sister and his children i know that he was a fun loving uncle and i 'm ca n't continue to experience things in his life for a kid there is certainly no way to explain make sense of the situation and i 'm truly sorry for that,brother sister child know fun love uncle m continue experience thing life kid certainly way explain sense situation m truly sorry
trial_lie_035.txt,"I want to say, the prosecutor, I can't see her face but I wish I could. You disgust me. The Dorsey family disgusts me. Because how dare you say that happened to my son. You weren't there. Ya'll was never there. You were the absentee people ... always. So the Dorsey family, down to the mother, the father, to everybody- I hope ya'll live your lives well but Imma saying to my child, Gabrielle Blair, you lived well but Imma saying to 'em throughout their whole life. So live well now. You got not nothing else to say to me for I did for my child. Period.",deceptive,i want to say the prosecutor i ca n't see her face but i wish i could you disgust me the dorsey family disgusts me because how dare you say that happened to my son you were n't there ya'll was never there you were the absentee people always so the dorsey family down to the mother the father to everybody- i hope ya'll live your lives well but imma saying to my child gabrielle blair you lived well but imma saying to 'em throughout their whole life so live well now you got not nothing else to say to me for i did for my child period,want prosecutor face wish disgust dorsey family disgust dare happen son ya'll absentee people dorsey family mother father everybody- hope ya'll live life imma say child gabrielle blair live imma say them life live get child period
trial_lie_032.txt,"He said he was hungry, get something. I- there was a pizza receipt siting there. I called and ordered. When the pizza man came, it was right after Tim had been over. And when Tim was over, the guy had just stopped me. He was standing being that partially opened door Tim talked about, with a gun.",deceptive,he said he was hungry get something i- there was a pizza receipt siting there i called and ordered when the pizza man came it was right after tim had been over and when tim was over the guy had just stopped me he was standing being that partially opened door tim talked about with a gun,say hungry i- pizza receipt site call order pizza man come right tim tim guy stop stand partially open door tim talk gun
trial_lie_037.txt,"He straddled me and he hit me and then he started choking me. I couldn't breath my umm airway was cut off, I couldn't breath. Umm my head was hurting really bad. and it it felt like my head was gonna explode",deceptive,he straddled me and he hit me and then he started choking me i could n't breath my umm airway was cut off i could n't breath umm my head was hurting really bad and it it felt like my head was gon na explode,straddle hit start choke breath umm airway cut breath umm head hurt bad feel like head go to explode
trial_lie_030.txt,"In a sense that is correct, I remember that. Dropping the knife, screaming and that  memory came much later,   Um, but it goes blank after that. I don't remember putting the gun in the car, I don't  remember putting the rope in the car, but I have, not crystal clear, but pretty, pretty solid  memories of disposing of those. So they did go in the car obviously, but I don’t remember  placing them in the car.  ",deceptive,in a sense that is correct i remember that dropping the knife screaming and that memory came much later um but it goes blank after that i do n't remember putting the gun in the car i do n't remember putting the rope in the car but i have not crystal clear but pretty pretty solid memories of disposing of those so they did go in the car obviously but i do n’t remember placing them in the car,sense correct remember drop knife scream memory come later um go blank remember put gun car remember put rope car crystal clear pretty pretty solid memory dispose car obviously remember place car
trial_lie_031.txt," Well ... I do know that we struggled that day, and based on logic it would have  because of how we fought . I don't know how things ended up, where they ended up. I just ",deceptive,well i do know that we struggled that day and based on logic it would have because of how we fought i do n't know how things ended up where they ended up i just,know struggle day base logic fight know thing end end
trial_lie_049.txt,"With the word 'you' in front of it. So I would assume that 'you' would be... If I said you, you would say- you would assume it's you.",deceptive,with the word you in front of it so i would assume that you would be if i said you you would say- you would assume it 's you,word assume say say- assume
