FAC,PERSON,ORG,GPE,LOC,WORK_OF_ART,DATE,ORDINAL,TIME,CARDINAL,PRODUCT,NORP,EVENT,LANGUAGE,QUANTITY,MONEY,Label
4.2105263157894735,0.0,0.0,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.9230769230769231,1.9230769230769231,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.9801980198019802,0.9900990099009901,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.8169014084507045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.3888888888888888,2.7777777777777777,1.3888888888888888,4.166666666666666,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.75,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.9850746268656714,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
4.2105263157894735,0.0,0.0,2.1052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.73972602739726,0.0,0.0,1.36986301369863,1.36986301369863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.4084507042253522,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,1.8867924528301887,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,1.6666666666666667,3.3333333333333335,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,5.454545454545454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.5625,0.0,3.125,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,5.0,1.6666666666666667,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.3333333333333335,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,4.545454545454546,2.272727272727273,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,4.545454545454546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8181818181818175,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.4285714285714286,5.714285714285714,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,1.8867924528301887,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.1111111111111112,0.0,0.0,4.444444444444445,0.0,0.0,0.0,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
6.521739130434782,6.521739130434782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.4482758620689653,0.0,1.7241379310344827,1.7241379310344827,0.0,3.4482758620689653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.296703296703297,1.098901098901099,0.0,0.0,1.098901098901099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,0.0,0.0,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.834862385321101,0.9174311926605505,1.834862385321101,0.9174311926605505,0.9174311926605505,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.5037593984962405,0.0,0.0,2.2556390977443606,0.7518796992481203,0.0,0.0,0.0,0.0,0.0,0.0,0.7518796992481203,0.0,0.0,0.0,0.0,truthful
0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.7037037037037033,1.2345679012345678,0.0,0.0,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.9607843137254901,0.0,0.0,3.9215686274509802,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.8181818181818181,1.8181818181818181,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,truthful
1.7543859649122806,0.0,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.076923076923077,0.0,1.5384615384615385,3.076923076923077,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.6363636363636362,3.6363636363636362,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.0101010101010102,1.0101010101010102,0.0,2.0202020202020203,0.0,0.0,0.0,1.0101010101010102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,4.054054054054054,0.0,0.0,0.0,1.3513513513513513,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.631578947368421,1.3157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.380952380952381,1.1904761904761905,0.0,0.0,1.1904761904761905,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,truthful
1.5384615384615385,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.2222222222222223,2.2222222222222223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.389830508474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.8169014084507045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.5873015873015872,0.0,1.5873015873015872,1.5873015873015872,1.5873015873015872,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.5151515151515151,3.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.282051282051282,0.0,0.0,2.564102564102564,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,truthful
1.5873015873015872,1.5873015873015872,1.5873015873015872,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.639344262295082,0.0,0.0,1.639344262295082,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.847457627118644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.7735849056603774,0.9433962264150944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,truthful
1.6129032258064515,0.0,0.0,1.6129032258064515,3.225806451612903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.639344262295082,1.639344262295082,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,3.225806451612903,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.6363636363636362,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,3.8461538461538463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.639344262295082,3.278688524590164,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.694915254237288,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.1746031746031744,1.5873015873015872,0.0,0.0,1.5873015873015872,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.1739130434782608,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.3513513513513513,1.3513513513513513,0.0,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,2.272727272727273,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,6.557377049180328,0.0,1.639344262295082,4.918032786885246,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.7777777777777777,1.3888888888888888,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.9174311926605505,2.7522935779816518,0.0,0.0,0.9174311926605505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.9607843137254901,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.9850746268656714,0.0,0.0,0.0,1.4925373134328357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,4.081632653061225,0.0,0.0,0.0,1.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.5873015873015872,1.5873015873015872,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,truthful
1.3888888888888888,0.0,0.0,1.3888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.8867924528301887,0.0,3.7735849056603774,0.0,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.6666666666666667,0.0,0.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.5151515151515151,0.0,0.0,1.5151515151515151,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.278688524590164,0.0,0.0,1.639344262295082,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.9009009009009009,0.0,0.0,0.0,0.9009009009009009,0.9009009009009009,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.571428571428571,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.8181818181818181,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,0.0,1.8181818181818181,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,5.633802816901409,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3478260869565215,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.9230769230769231,0.0,0.0,1.9230769230769231,0.0,0.0,1.9230769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
5.660377358490567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.9345794392523363,0.0,0.9345794392523363,0.9345794392523363,0.9345794392523363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,4.411764705882353,1.4705882352941175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,6.25,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,2.4691358024691357,2.4691358024691357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
5.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.9215686274509802,1.9607843137254901,0.0,1.9607843137254901,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.3707865168539324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,2.380952380952381,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.1739130434782608,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,2.127659574468085,0.0,2.127659574468085,2.127659574468085,0.0,0.0,2.127659574468085,0.0,0.0,2.127659574468085,2.127659574468085,0.0,0.0,0.0,0.0,truthful
0.0,0.0,1.6129032258064515,1.6129032258064515,1.6129032258064515,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.272727272727273,0.0,3.4090909090909087,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,4.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,2.564102564102564,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,truthful
2.272727272727273,0.0,1.1363636363636365,3.4090909090909087,2.272727272727273,0.0,0.0,0.0,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.1627906976744187,0.0,0.0,2.3255813953488373,1.1627906976744187,0.0,0.0,0.0,0.0,0.0,0.0,1.1627906976744187,0.0,0.0,0.0,0.0,truthful
0.0,0.0,1.6129032258064515,1.6129032258064515,0.0,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.78125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.380952380952381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.1739130434782608,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,2.1739130434782608,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.0204081632653061,1.0204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4492753623188406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.9900990099009901,0.9900990099009901,0.9900990099009901,0.0,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.5384615384615385,1.5384615384615385,0.0,1.5384615384615385,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8518518518518516,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.8169014084507045,0.0,0.0,0.0,1.4084507042253522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.4285714285714286,0.0,1.4285714285714286,1.4285714285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.7037037037037033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.9900990099009901,0.9900990099009901,0.0,0.0,0.0,0.9900990099009901,0.0,0.9900990099009901,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,2.083333333333333,0.0,0.0,2.083333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,1.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.380952380952381,0.0,0.0,4.761904761904762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.896103896103896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,5.660377358490567,0.0,0.0,1.8867924528301887,0.0,0.0,0.0,0.0,0.0,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,3.896103896103896,0.0,0.0,0.0,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,1.4925373134328357,0.0,4.477611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.272727272727273,0.0,0.0,0.0,2.272727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,1.5625,1.5625,1.5625,0.0,0.0,1.5625,0.0,0.0,1.5625,0.0,0.0,0.0,0.0,0.0,truthful
1.1363636363636365,0.0,0.0,2.272727272727273,1.1363636363636365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,2.631578947368421,0.0,7.894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,1.639344262295082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.5625,0.0,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.5974025974025974,1.2987012987012987,0.0,1.2987012987012987,1.2987012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,5.357142857142857,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.2658227848101267,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,1.2658227848101267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.5974025974025974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.282051282051282,1.282051282051282,0.0,0.0,1.282051282051282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.380952380952381,0.0,0.0,1.1904761904761905,0.0,1.1904761904761905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.9607843137254901,1.9607843137254901,0.0,0.0,0.9803921568627451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,1.7543859649122806,1.7543859649122806,3.508771929824561,0.0,0.0,0.0,1.7543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,3.7735849056603774,1.8867924528301887,3.7735849056603774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.564102564102564,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,2.564102564102564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
2.7027027027027026,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,1.3513513513513513,0.0,0.0,0.0,0.0,truthful
1.3157894736842104,0.0,0.0,1.3157894736842104,1.3157894736842104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.1111111111111112,1.1111111111111112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.9607843137254901,0.0,0.0,1.9607843137254901,1.9607843137254901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.8518518518518516,0.0,1.8518518518518516,3.7037037037037033,0.0,0.0,0.0,1.8518518518518516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
1.5151515151515151,0.0,0.0,1.5151515151515151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.5384615384615385,0.0,0.0,3.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
3.225806451612903,0.0,0.0,3.225806451612903,0.0,1.6129032258064515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,2.1739130434782608,2.1739130434782608,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,1.7241379310344827,1.7241379310344827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,3.1746031746031744,1.5873015873015872,0.0,0.0,0.0,1.5873015873015872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,0.0,0.0,0.0,0.0,1.7857142857142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,truthful
0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,truthful
